//
//    Name:     cp950 to Unicode table
//    Unicode version: 2.0
//    Table version: 2.01
//    Table format:  Format A
//    Date:          1/7/2000
//
//    Contact:       Shawn.Steele@microsoft.com
//
//    General notes: none
//
//    Format: Three tab-separated columns
//        Column //2 is the cp950 code (in hex)
//        Column //1 is the Unicode (in hex as 0xXXXX)
//        Column //3 is the Unicode name (follows a comment sign, '//')
//
//    The entries are in cp950 order
//
0x0000:0x00,	//NULL
0x8ABA:0xE7E2,	//CJK UNIFIED IDEOGRAPH
0x8ABD:0xE7E3,	//CJK UNIFIED IDEOGRAPH
0x8AD9:0xE7E4,	//CJK UNIFIED IDEOGRAPH
0x8C3E:0xE7E5,	//CJK UNIFIED IDEOGRAPH
0x8C4D:0xE7E6,	//CJK UNIFIED IDEOGRAPH
0x8C8F:0xE7E7,	//CJK UNIFIED IDEOGRAPH
0x8CE5:0xE7E8,	//CJK UNIFIED IDEOGRAPH
0x8CDF:0xE7E9,	//CJK UNIFIED IDEOGRAPH
0x8CD9:0xE7EA,	//CJK UNIFIED IDEOGRAPH
0x8CE8:0xE7EB,	//CJK UNIFIED IDEOGRAPH
0x8CDA:0xE7EC,	//CJK UNIFIED IDEOGRAPH
0x8CDD:0xE7ED,	//CJK UNIFIED IDEOGRAPH
0x8CE7:0xE7EE,	//CJK UNIFIED IDEOGRAPH
0x8DA0:0xE7EF,	//CJK UNIFIED IDEOGRAPH
0x8D9C:0xE7F0,	//CJK UNIFIED IDEOGRAPH
0x8DA1:0xE7F1,	//CJK UNIFIED IDEOGRAPH
0x8D9B:0xE7F2,	//CJK UNIFIED IDEOGRAPH
0x8E20:0xE7F3,	//CJK UNIFIED IDEOGRAPH
0x8E23:0xE7F4,	//CJK UNIFIED IDEOGRAPH
0x8E25:0xE7F5,	//CJK UNIFIED IDEOGRAPH
0x8E24:0xE7F6,	//CJK UNIFIED IDEOGRAPH
0x8E2E:0xE7F7,	//CJK UNIFIED IDEOGRAPH
0x8E15:0xE7F8,	//CJK UNIFIED IDEOGRAPH
0x8E1B:0xE7F9,	//CJK UNIFIED IDEOGRAPH
0x8E16:0xE7FA,	//CJK UNIFIED IDEOGRAPH
0x8E11:0xE7FB,	//CJK UNIFIED IDEOGRAPH
0x8E19:0xE7FC,	//CJK UNIFIED IDEOGRAPH
0x8E26:0xE7FD,	//CJK UNIFIED IDEOGRAPH
0x8E27:0xE7FE,	//CJK UNIFIED IDEOGRAPH
0x8E14:0xE840,	//CJK UNIFIED IDEOGRAPH
0x8E12:0xE841,	//CJK UNIFIED IDEOGRAPH
0x8E18:0xE842,	//CJK UNIFIED IDEOGRAPH
0x8E13:0xE843,	//CJK UNIFIED IDEOGRAPH
0x8E1C:0xE844,	//CJK UNIFIED IDEOGRAPH
0x8E17:0xE845,	//CJK UNIFIED IDEOGRAPH
0x8E1A:0xE846,	//CJK UNIFIED IDEOGRAPH
0x8F2C:0xE847,	//CJK UNIFIED IDEOGRAPH
0x8F24:0xE848,	//CJK UNIFIED IDEOGRAPH
0x8F18:0xE849,	//CJK UNIFIED IDEOGRAPH
0x8F1A:0xE84A,	//CJK UNIFIED IDEOGRAPH
0x8F20:0xE84B,	//CJK UNIFIED IDEOGRAPH
0x8F23:0xE84C,	//CJK UNIFIED IDEOGRAPH
0x8F16:0xE84D,	//CJK UNIFIED IDEOGRAPH
0x8F17:0xE84E,	//CJK UNIFIED IDEOGRAPH
0x9073:0xE84F,	//CJK UNIFIED IDEOGRAPH
0x9070:0xE850,	//CJK UNIFIED IDEOGRAPH
0x906F:0xE851,	//CJK UNIFIED IDEOGRAPH
0x9067:0xE852,	//CJK UNIFIED IDEOGRAPH
0x906B:0xE853,	//CJK UNIFIED IDEOGRAPH
0x912F:0xE854,	//CJK UNIFIED IDEOGRAPH
0x912B:0xE855,	//CJK UNIFIED IDEOGRAPH
0x9129:0xE856,	//CJK UNIFIED IDEOGRAPH
0x912A:0xE857,	//CJK UNIFIED IDEOGRAPH
0x9132:0xE858,	//CJK UNIFIED IDEOGRAPH
0x9126:0xE859,	//CJK UNIFIED IDEOGRAPH
0x912E:0xE85A,	//CJK UNIFIED IDEOGRAPH
0x9185:0xE85B,	//CJK UNIFIED IDEOGRAPH
0x9186:0xE85C,	//CJK UNIFIED IDEOGRAPH
0x918A:0xE85D,	//CJK UNIFIED IDEOGRAPH
0x9181:0xE85E,	//CJK UNIFIED IDEOGRAPH
0x9182:0xE85F,	//CJK UNIFIED IDEOGRAPH
0x9184:0xE860,	//CJK UNIFIED IDEOGRAPH
0x9180:0xE861,	//CJK UNIFIED IDEOGRAPH
0x92D0:0xE862,	//CJK UNIFIED IDEOGRAPH
0x92C3:0xE863,	//CJK UNIFIED IDEOGRAPH
0x92C4:0xE864,	//CJK UNIFIED IDEOGRAPH
0x92C0:0xE865,	//CJK UNIFIED IDEOGRAPH
0x92D9:0xE866,	//CJK UNIFIED IDEOGRAPH
0x92B6:0xE867,	//CJK UNIFIED IDEOGRAPH
0x92CF:0xE868,	//CJK UNIFIED IDEOGRAPH
0x92F1:0xE869,	//CJK UNIFIED IDEOGRAPH
0x92DF:0xE86A,	//CJK UNIFIED IDEOGRAPH
0x92D8:0xE86B,	//CJK UNIFIED IDEOGRAPH
0x92E9:0xE86C,	//CJK UNIFIED IDEOGRAPH
0x92D7:0xE86D,	//CJK UNIFIED IDEOGRAPH
0x92DD:0xE86E,	//CJK UNIFIED IDEOGRAPH
0x92CC:0xE86F,	//CJK UNIFIED IDEOGRAPH
0x92EF:0xE870,	//CJK UNIFIED IDEOGRAPH
0x92C2:0xE871,	//CJK UNIFIED IDEOGRAPH
0x92E8:0xE872,	//CJK UNIFIED IDEOGRAPH
0x92CA:0xE873,	//CJK UNIFIED IDEOGRAPH
0x92C8:0xE874,	//CJK UNIFIED IDEOGRAPH
0x92CE:0xE875,	//CJK UNIFIED IDEOGRAPH
0x92E6:0xE876,	//CJK UNIFIED IDEOGRAPH
0x92CD:0xE877,	//CJK UNIFIED IDEOGRAPH
0x92D5:0xE878,	//CJK UNIFIED IDEOGRAPH
0x92C9:0xE879,	//CJK UNIFIED IDEOGRAPH
0x92E0:0xE87A,	//CJK UNIFIED IDEOGRAPH
0x92DE:0xE87B,	//CJK UNIFIED IDEOGRAPH
0x92E7:0xE87C,	//CJK UNIFIED IDEOGRAPH
0x92D1:0xE87D,	//CJK UNIFIED IDEOGRAPH
0x92D3:0xE87E,	//CJK UNIFIED IDEOGRAPH
0x92B5:0xE8A1,	//CJK UNIFIED IDEOGRAPH
0x92E1:0xE8A2,	//CJK UNIFIED IDEOGRAPH
0x92C6:0xE8A3,	//CJK UNIFIED IDEOGRAPH
0x92B4:0xE8A4,	//CJK UNIFIED IDEOGRAPH
0x957C:0xE8A5,	//CJK UNIFIED IDEOGRAPH
0x95AC:0xE8A6,	//CJK UNIFIED IDEOGRAPH
0x95AB:0xE8A7,	//CJK UNIFIED IDEOGRAPH
0x95AE:0xE8A8,	//CJK UNIFIED IDEOGRAPH
0x95B0:0xE8A9,	//CJK UNIFIED IDEOGRAPH
0x96A4:0xE8AA,	//CJK UNIFIED IDEOGRAPH
0x96A2:0xE8AB,	//CJK UNIFIED IDEOGRAPH
0x96D3:0xE8AC,	//CJK UNIFIED IDEOGRAPH
0x9705:0xE8AD,	//CJK UNIFIED IDEOGRAPH
0x9708:0xE8AE,	//CJK UNIFIED IDEOGRAPH
0x9702:0xE8AF,	//CJK UNIFIED IDEOGRAPH
0x975A:0xE8B0,	//CJK UNIFIED IDEOGRAPH
0x978A:0xE8B1,	//CJK UNIFIED IDEOGRAPH
0x978E:0xE8B2,	//CJK UNIFIED IDEOGRAPH
0x9788:0xE8B3,	//CJK UNIFIED IDEOGRAPH
0x97D0:0xE8B4,	//CJK UNIFIED IDEOGRAPH
0x97CF:0xE8B5,	//CJK UNIFIED IDEOGRAPH
0x981E:0xE8B6,	//CJK UNIFIED IDEOGRAPH
0x981D:0xE8B7,	//CJK UNIFIED IDEOGRAPH
0x9826:0xE8B8,	//CJK UNIFIED IDEOGRAPH
0x9829:0xE8B9,	//CJK UNIFIED IDEOGRAPH
0x9828:0xE8BA,	//CJK UNIFIED IDEOGRAPH
0x9820:0xE8BB,	//CJK UNIFIED IDEOGRAPH
0x981B:0xE8BC,	//CJK UNIFIED IDEOGRAPH
0x9827:0xE8BD,	//CJK UNIFIED IDEOGRAPH
0x98B2:0xE8BE,	//CJK UNIFIED IDEOGRAPH
0x9908:0xE8BF,	//CJK UNIFIED IDEOGRAPH
0x98FA:0xE8C0,	//CJK UNIFIED IDEOGRAPH
0x9911:0xE8C1,	//CJK UNIFIED IDEOGRAPH
0x9914:0xE8C2,	//CJK UNIFIED IDEOGRAPH
0x9916:0xE8C3,	//CJK UNIFIED IDEOGRAPH
0x9917:0xE8C4,	//CJK UNIFIED IDEOGRAPH
0x9915:0xE8C5,	//CJK UNIFIED IDEOGRAPH
0x99DC:0xE8C6,	//CJK UNIFIED IDEOGRAPH
0x99CD:0xE8C7,	//CJK UNIFIED IDEOGRAPH
0x99CF:0xE8C8,	//CJK UNIFIED IDEOGRAPH
0x99D3:0xE8C9,	//CJK UNIFIED IDEOGRAPH
0x99D4:0xE8CA,	//CJK UNIFIED IDEOGRAPH
0x99CE:0xE8CB,	//CJK UNIFIED IDEOGRAPH
0x99C9:0xE8CC,	//CJK UNIFIED IDEOGRAPH
0x99D6:0xE8CD,	//CJK UNIFIED IDEOGRAPH
0x99D8:0xE8CE,	//CJK UNIFIED IDEOGRAPH
0x99CB:0xE8CF,	//CJK UNIFIED IDEOGRAPH
0x99D7:0xE8D0,	//CJK UNIFIED IDEOGRAPH
0x99CC:0xE8D1,	//CJK UNIFIED IDEOGRAPH
0x9AB3:0xE8D2,	//CJK UNIFIED IDEOGRAPH
0x9AEC:0xE8D3,	//CJK UNIFIED IDEOGRAPH
0x9AEB:0xE8D4,	//CJK UNIFIED IDEOGRAPH
0x9AF3:0xE8D5,	//CJK UNIFIED IDEOGRAPH
0x9AF2:0xE8D6,	//CJK UNIFIED IDEOGRAPH
0x9AF1:0xE8D7,	//CJK UNIFIED IDEOGRAPH
0x9B46:0xE8D8,	//CJK UNIFIED IDEOGRAPH
0x9B43:0xE8D9,	//CJK UNIFIED IDEOGRAPH
0x9B67:0xE8DA,	//CJK UNIFIED IDEOGRAPH
0x9B74:0xE8DB,	//CJK UNIFIED IDEOGRAPH
0x9B71:0xE8DC,	//CJK UNIFIED IDEOGRAPH
0x9B66:0xE8DD,	//CJK UNIFIED IDEOGRAPH
0x9B76:0xE8DE,	//CJK UNIFIED IDEOGRAPH
0x9B75:0xE8DF,	//CJK UNIFIED IDEOGRAPH
0x9B70:0xE8E0,	//CJK UNIFIED IDEOGRAPH
0x9B68:0xE8E1,	//CJK UNIFIED IDEOGRAPH
0x9B64:0xE8E2,	//CJK UNIFIED IDEOGRAPH
0x9B6C:0xE8E3,	//CJK UNIFIED IDEOGRAPH
0x9CFC:0xE8E4,	//CJK UNIFIED IDEOGRAPH
0x9CFA:0xE8E5,	//CJK UNIFIED IDEOGRAPH
0x9CFD:0xE8E6,	//CJK UNIFIED IDEOGRAPH
0x9CFF:0xE8E7,	//CJK UNIFIED IDEOGRAPH
0x9CF7:0xE8E8,	//CJK UNIFIED IDEOGRAPH
0x9D07:0xE8E9,	//CJK UNIFIED IDEOGRAPH
0x9D00:0xE8EA,	//CJK UNIFIED IDEOGRAPH
0x9CF9:0xE8EB,	//CJK UNIFIED IDEOGRAPH
0x9CFB:0xE8EC,	//CJK UNIFIED IDEOGRAPH
0x9D08:0xE8ED,	//CJK UNIFIED IDEOGRAPH
0x9D05:0xE8EE,	//CJK UNIFIED IDEOGRAPH
0x9D04:0xE8EF,	//CJK UNIFIED IDEOGRAPH
0x9E83:0xE8F0,	//CJK UNIFIED IDEOGRAPH
0x9ED3:0xE8F1,	//CJK UNIFIED IDEOGRAPH
0x9F0F:0xE8F2,	//CJK UNIFIED IDEOGRAPH
0x9F10:0xE8F3,	//CJK UNIFIED IDEOGRAPH
0x511C:0xE8F4,	//CJK UNIFIED IDEOGRAPH
0x5113:0xE8F5,	//CJK UNIFIED IDEOGRAPH
0x5117:0xE8F6,	//CJK UNIFIED IDEOGRAPH
0x511A:0xE8F7,	//CJK UNIFIED IDEOGRAPH
0x5111:0xE8F8,	//CJK UNIFIED IDEOGRAPH
0x51DE:0xE8F9,	//CJK UNIFIED IDEOGRAPH
0x5334:0xE8FA,	//CJK UNIFIED IDEOGRAPH
0x53E1:0xE8FB,	//CJK UNIFIED IDEOGRAPH
0x5670:0xE8FC,	//CJK UNIFIED IDEOGRAPH
0x5660:0xE8FD,	//CJK UNIFIED IDEOGRAPH
0x566E:0xE8FE,	//CJK UNIFIED IDEOGRAPH
0x5673:0xE940,	//CJK UNIFIED IDEOGRAPH
0x5666:0xE941,	//CJK UNIFIED IDEOGRAPH
0x5663:0xE942,	//CJK UNIFIED IDEOGRAPH
0x566D:0xE943,	//CJK UNIFIED IDEOGRAPH
0x5672:0xE944,	//CJK UNIFIED IDEOGRAPH
0x565E:0xE945,	//CJK UNIFIED IDEOGRAPH
0x5677:0xE946,	//CJK UNIFIED IDEOGRAPH
0x571C:0xE947,	//CJK UNIFIED IDEOGRAPH
0x571B:0xE948,	//CJK UNIFIED IDEOGRAPH
0x58C8:0xE949,	//CJK UNIFIED IDEOGRAPH
0x58BD:0xE94A,	//CJK UNIFIED IDEOGRAPH
0x58C9:0xE94B,	//CJK UNIFIED IDEOGRAPH
0x58BF:0xE94C,	//CJK UNIFIED IDEOGRAPH
0x58BA:0xE94D,	//CJK UNIFIED IDEOGRAPH
0x58C2:0xE94E,	//CJK UNIFIED IDEOGRAPH
0x58BC:0xE94F,	//CJK UNIFIED IDEOGRAPH
0x58C6:0xE950,	//CJK UNIFIED IDEOGRAPH
0x5B17:0xE951,	//CJK UNIFIED IDEOGRAPH
0x5B19:0xE952,	//CJK UNIFIED IDEOGRAPH
0x5B1B:0xE953,	//CJK UNIFIED IDEOGRAPH
0x5B21:0xE954,	//CJK UNIFIED IDEOGRAPH
0x5B14:0xE955,	//CJK UNIFIED IDEOGRAPH
0x5B13:0xE956,	//CJK UNIFIED IDEOGRAPH
0x5B10:0xE957,	//CJK UNIFIED IDEOGRAPH
0x5B16:0xE958,	//CJK UNIFIED IDEOGRAPH
0x5B28:0xE959,	//CJK UNIFIED IDEOGRAPH
0x5B1A:0xE95A,	//CJK UNIFIED IDEOGRAPH
0x5B20:0xE95B,	//CJK UNIFIED IDEOGRAPH
0x5B1E:0xE95C,	//CJK UNIFIED IDEOGRAPH
0x5BEF:0xE95D,	//CJK UNIFIED IDEOGRAPH
0x5DAC:0xE95E,	//CJK UNIFIED IDEOGRAPH
0x5DB1:0xE95F,	//CJK UNIFIED IDEOGRAPH
0x5DA9:0xE960,	//CJK UNIFIED IDEOGRAPH
0x5DA7:0xE961,	//CJK UNIFIED IDEOGRAPH
0x5DB5:0xE962,	//CJK UNIFIED IDEOGRAPH
0x5DB0:0xE963,	//CJK UNIFIED IDEOGRAPH
0x5DAE:0xE964,	//CJK UNIFIED IDEOGRAPH
0x5DAA:0xE965,	//CJK UNIFIED IDEOGRAPH
0x5DA8:0xE966,	//CJK UNIFIED IDEOGRAPH
0x5DB2:0xE967,	//CJK UNIFIED IDEOGRAPH
0x5DAD:0xE968,	//CJK UNIFIED IDEOGRAPH
0x5DAF:0xE969,	//CJK UNIFIED IDEOGRAPH
0x5DB4:0xE96A,	//CJK UNIFIED IDEOGRAPH
0x5E67:0xE96B,	//CJK UNIFIED IDEOGRAPH
0x5E68:0xE96C,	//CJK UNIFIED IDEOGRAPH
0x5E66:0xE96D,	//CJK UNIFIED IDEOGRAPH
0x5E6F:0xE96E,	//CJK UNIFIED IDEOGRAPH
0x5EE9:0xE96F,	//CJK UNIFIED IDEOGRAPH
0x5EE7:0xE970,	//CJK UNIFIED IDEOGRAPH
0x5EE6:0xE971,	//CJK UNIFIED IDEOGRAPH
0x5EE8:0xE972,	//CJK UNIFIED IDEOGRAPH
0x5EE5:0xE973,	//CJK UNIFIED IDEOGRAPH
0x5F4B:0xE974,	//CJK UNIFIED IDEOGRAPH
0x5FBC:0xE975,	//CJK UNIFIED IDEOGRAPH
0x619D:0xE976,	//CJK UNIFIED IDEOGRAPH
0x61A8:0xE977,	//CJK UNIFIED IDEOGRAPH
0x6196:0xE978,	//CJK UNIFIED IDEOGRAPH
0x61C5:0xE979,	//CJK UNIFIED IDEOGRAPH
0x61B4:0xE97A,	//CJK UNIFIED IDEOGRAPH
0x61C6:0xE97B,	//CJK UNIFIED IDEOGRAPH
0x61C1:0xE97C,	//CJK UNIFIED IDEOGRAPH
0x61CC:0xE97D,	//CJK UNIFIED IDEOGRAPH
0x61BA:0xE97E,	//CJK UNIFIED IDEOGRAPH
0x61BF:0xE9A1,	//CJK UNIFIED IDEOGRAPH
0x61B8:0xE9A2,	//CJK UNIFIED IDEOGRAPH
0x618C:0xE9A3,	//CJK UNIFIED IDEOGRAPH
0x64D7:0xE9A4,	//CJK UNIFIED IDEOGRAPH
0x64D6:0xE9A5,	//CJK UNIFIED IDEOGRAPH
0x64D0:0xE9A6,	//CJK UNIFIED IDEOGRAPH
0x64CF:0xE9A7,	//CJK UNIFIED IDEOGRAPH
0x64C9:0xE9A8,	//CJK UNIFIED IDEOGRAPH
0x64BD:0xE9A9,	//CJK UNIFIED IDEOGRAPH
0x6489:0xE9AA,	//CJK UNIFIED IDEOGRAPH
0x64C3:0xE9AB,	//CJK UNIFIED IDEOGRAPH
0x64DB:0xE9AC,	//CJK UNIFIED IDEOGRAPH
0x64F3:0xE9AD,	//CJK UNIFIED IDEOGRAPH
0x64D9:0xE9AE,	//CJK UNIFIED IDEOGRAPH
0x6533:0xE9AF,	//CJK UNIFIED IDEOGRAPH
0x657F:0xE9B0,	//CJK UNIFIED IDEOGRAPH
0x657C:0xE9B1,	//CJK UNIFIED IDEOGRAPH
0x65A2:0xE9B2,	//CJK UNIFIED IDEOGRAPH
0x66C8:0xE9B3,	//CJK UNIFIED IDEOGRAPH
0x66BE:0xE9B4,	//CJK UNIFIED IDEOGRAPH
0x66C0:0xE9B5,	//CJK UNIFIED IDEOGRAPH
0x66CA:0xE9B6,	//CJK UNIFIED IDEOGRAPH
0x66CB:0xE9B7,	//CJK UNIFIED IDEOGRAPH
0x66CF:0xE9B8,	//CJK UNIFIED IDEOGRAPH
0x66BD:0xE9B9,	//CJK UNIFIED IDEOGRAPH
0x66BB:0xE9BA,	//CJK UNIFIED IDEOGRAPH
0x66BA:0xE9BB,	//CJK UNIFIED IDEOGRAPH
0x66CC:0xE9BC,	//CJK UNIFIED IDEOGRAPH
0x6723:0xE9BD,	//CJK UNIFIED IDEOGRAPH
0x6A34:0xE9BE,	//CJK UNIFIED IDEOGRAPH
0x6A66:0xE9BF,	//CJK UNIFIED IDEOGRAPH
0x6A49:0xE9C0,	//CJK UNIFIED IDEOGRAPH
0x6A67:0xE9C1,	//CJK UNIFIED IDEOGRAPH
0x6A32:0xE9C2,	//CJK UNIFIED IDEOGRAPH
0x6A68:0xE9C3,	//CJK UNIFIED IDEOGRAPH
0x6A3E:0xE9C4,	//CJK UNIFIED IDEOGRAPH
0x6A5D:0xE9C5,	//CJK UNIFIED IDEOGRAPH
0x6A6D:0xE9C6,	//CJK UNIFIED IDEOGRAPH
0x6A76:0xE9C7,	//CJK UNIFIED IDEOGRAPH
0x6A5B:0xE9C8,	//CJK UNIFIED IDEOGRAPH
0x6A51:0xE9C9,	//CJK UNIFIED IDEOGRAPH
0x6A28:0xE9CA,	//CJK UNIFIED IDEOGRAPH
0x6A5A:0xE9CB,	//CJK UNIFIED IDEOGRAPH
0x6A3B:0xE9CC,	//CJK UNIFIED IDEOGRAPH
0x6A3F:0xE9CD,	//CJK UNIFIED IDEOGRAPH
0x6A41:0xE9CE,	//CJK UNIFIED IDEOGRAPH
0x6A6A:0xE9CF,	//CJK UNIFIED IDEOGRAPH
0x6A64:0xE9D0,	//CJK UNIFIED IDEOGRAPH
0x6A50:0xE9D1,	//CJK UNIFIED IDEOGRAPH
0x6A4F:0xE9D2,	//CJK UNIFIED IDEOGRAPH
0x6A54:0xE9D3,	//CJK UNIFIED IDEOGRAPH
0x6A6F:0xE9D4,	//CJK UNIFIED IDEOGRAPH
0x6A69:0xE9D5,	//CJK UNIFIED IDEOGRAPH
0x6A60:0xE9D6,	//CJK UNIFIED IDEOGRAPH
0x6A3C:0xE9D7,	//CJK UNIFIED IDEOGRAPH
0x6A5E:0xE9D8,	//CJK UNIFIED IDEOGRAPH
0x6A56:0xE9D9,	//CJK UNIFIED IDEOGRAPH
0x6A55:0xE9DA,	//CJK UNIFIED IDEOGRAPH
0x6A4D:0xE9DB,	//CJK UNIFIED IDEOGRAPH
0x6A4E:0xE9DC,	//CJK UNIFIED IDEOGRAPH
0x6A46:0xE9DD,	//CJK UNIFIED IDEOGRAPH
0x6B55:0xE9DE,	//CJK UNIFIED IDEOGRAPH
0x6B54:0xE9DF,	//CJK UNIFIED IDEOGRAPH
0x6B56:0xE9E0,	//CJK UNIFIED IDEOGRAPH
0x6BA7:0xE9E1,	//CJK UNIFIED IDEOGRAPH
0x6BAA:0xE9E2,	//CJK UNIFIED IDEOGRAPH
0x6BAB:0xE9E3,	//CJK UNIFIED IDEOGRAPH
0x6BC8:0xE9E4,	//CJK UNIFIED IDEOGRAPH
0x6BC7:0xE9E5,	//CJK UNIFIED IDEOGRAPH
0x6C04:0xE9E6,	//CJK UNIFIED IDEOGRAPH
0x6C03:0xE9E7,	//CJK UNIFIED IDEOGRAPH
0x6C06:0xE9E8,	//CJK UNIFIED IDEOGRAPH
0x6FAD:0xE9E9,	//CJK UNIFIED IDEOGRAPH
0x6FCB:0xE9EA,	//CJK UNIFIED IDEOGRAPH
0x6FA3:0xE9EB,	//CJK UNIFIED IDEOGRAPH
0x6FC7:0xE9EC,	//CJK UNIFIED IDEOGRAPH
0x6FBC:0xE9ED,	//CJK UNIFIED IDEOGRAPH
0x6FCE:0xE9EE,	//CJK UNIFIED IDEOGRAPH
0x6FC8:0xE9EF,	//CJK UNIFIED IDEOGRAPH
0x6F5E:0xE9F0,	//CJK UNIFIED IDEOGRAPH
0x6FC4:0xE9F1,	//CJK UNIFIED IDEOGRAPH
0x6FBD:0xE9F2,	//CJK UNIFIED IDEOGRAPH
0x6F9E:0xE9F3,	//CJK UNIFIED IDEOGRAPH
0x6FCA:0xE9F4,	//CJK UNIFIED IDEOGRAPH
0x6FA8:0xE9F5,	//CJK UNIFIED IDEOGRAPH
0x7004:0xE9F6,	//CJK UNIFIED IDEOGRAPH
0x6FA5:0xE9F7,	//CJK UNIFIED IDEOGRAPH
0x6FAE:0xE9F8,	//CJK UNIFIED IDEOGRAPH
0x6FBA:0xE9F9,	//CJK UNIFIED IDEOGRAPH
0x6FAC:0xE9FA,	//CJK UNIFIED IDEOGRAPH
0x6FAA:0xE9FB,	//CJK UNIFIED IDEOGRAPH
0x6FCF:0xE9FC,	//CJK UNIFIED IDEOGRAPH
0x6FBF:0xE9FD,	//CJK UNIFIED IDEOGRAPH
0x6FB8:0xE9FE,	//CJK UNIFIED IDEOGRAPH
0x6FA2:0xEA40,	//CJK UNIFIED IDEOGRAPH
0x6FC9:0xEA41,	//CJK UNIFIED IDEOGRAPH
0x6FAB:0xEA42,	//CJK UNIFIED IDEOGRAPH
0x6FCD:0xEA43,	//CJK UNIFIED IDEOGRAPH
0x6FAF:0xEA44,	//CJK UNIFIED IDEOGRAPH
0x6FB2:0xEA45,	//CJK UNIFIED IDEOGRAPH
0x6FB0:0xEA46,	//CJK UNIFIED IDEOGRAPH
0x71C5:0xEA47,	//CJK UNIFIED IDEOGRAPH
0x71C2:0xEA48,	//CJK UNIFIED IDEOGRAPH
0x71BF:0xEA49,	//CJK UNIFIED IDEOGRAPH
0x71B8:0xEA4A,	//CJK UNIFIED IDEOGRAPH
0x71D6:0xEA4B,	//CJK UNIFIED IDEOGRAPH
0x71C0:0xEA4C,	//CJK UNIFIED IDEOGRAPH
0x71C1:0xEA4D,	//CJK UNIFIED IDEOGRAPH
0x71CB:0xEA4E,	//CJK UNIFIED IDEOGRAPH
0x71D4:0xEA4F,	//CJK UNIFIED IDEOGRAPH
0x71CA:0xEA50,	//CJK UNIFIED IDEOGRAPH
0x71C7:0xEA51,	//CJK UNIFIED IDEOGRAPH
0x71CF:0xEA52,	//CJK UNIFIED IDEOGRAPH
0x71BD:0xEA53,	//CJK UNIFIED IDEOGRAPH
0x71D8:0xEA54,	//CJK UNIFIED IDEOGRAPH
0x71BC:0xEA55,	//CJK UNIFIED IDEOGRAPH
0x71C6:0xEA56,	//CJK UNIFIED IDEOGRAPH
0x71DA:0xEA57,	//CJK UNIFIED IDEOGRAPH
0x71DB:0xEA58,	//CJK UNIFIED IDEOGRAPH
0x729D:0xEA59,	//CJK UNIFIED IDEOGRAPH
0x729E:0xEA5A,	//CJK UNIFIED IDEOGRAPH
0x7369:0xEA5B,	//CJK UNIFIED IDEOGRAPH
0x7366:0xEA5C,	//CJK UNIFIED IDEOGRAPH
0x7367:0xEA5D,	//CJK UNIFIED IDEOGRAPH
0x736C:0xEA5E,	//CJK UNIFIED IDEOGRAPH
0x7365:0xEA5F,	//CJK UNIFIED IDEOGRAPH
0x736B:0xEA60,	//CJK UNIFIED IDEOGRAPH
0x736A:0xEA61,	//CJK UNIFIED IDEOGRAPH
0x747F:0xEA62,	//CJK UNIFIED IDEOGRAPH
0x749A:0xEA63,	//CJK UNIFIED IDEOGRAPH
0x74A0:0xEA64,	//CJK UNIFIED IDEOGRAPH
0x7494:0xEA65,	//CJK UNIFIED IDEOGRAPH
0x7492:0xEA66,	//CJK UNIFIED IDEOGRAPH
0x7495:0xEA67,	//CJK UNIFIED IDEOGRAPH
0x74A1:0xEA68,	//CJK UNIFIED IDEOGRAPH
0x750B:0xEA69,	//CJK UNIFIED IDEOGRAPH
0x7580:0xEA6A,	//CJK UNIFIED IDEOGRAPH
0x762F:0xEA6B,	//CJK UNIFIED IDEOGRAPH
0x762D:0xEA6C,	//CJK UNIFIED IDEOGRAPH
0x7631:0xEA6D,	//CJK UNIFIED IDEOGRAPH
0x763D:0xEA6E,	//CJK UNIFIED IDEOGRAPH
0x7633:0xEA6F,	//CJK UNIFIED IDEOGRAPH
0x763C:0xEA70,	//CJK UNIFIED IDEOGRAPH
0x7635:0xEA71,	//CJK UNIFIED IDEOGRAPH
0x7632:0xEA72,	//CJK UNIFIED IDEOGRAPH
0x7630:0xEA73,	//CJK UNIFIED IDEOGRAPH
0x76BB:0xEA74,	//CJK UNIFIED IDEOGRAPH
0x76E6:0xEA75,	//CJK UNIFIED IDEOGRAPH
0x779A:0xEA76,	//CJK UNIFIED IDEOGRAPH
0x779D:0xEA77,	//CJK UNIFIED IDEOGRAPH
0x77A1:0xEA78,	//CJK UNIFIED IDEOGRAPH
0x779C:0xEA79,	//CJK UNIFIED IDEOGRAPH
0x779B:0xEA7A,	//CJK UNIFIED IDEOGRAPH
0x77A2:0xEA7B,	//CJK UNIFIED IDEOGRAPH
0x77A3:0xEA7C,	//CJK UNIFIED IDEOGRAPH
0x7795:0xEA7D,	//CJK UNIFIED IDEOGRAPH
0x7799:0xEA7E,	//CJK UNIFIED IDEOGRAPH
0x7797:0xEAA1,	//CJK UNIFIED IDEOGRAPH
0x78DD:0xEAA2,	//CJK UNIFIED IDEOGRAPH
0x78E9:0xEAA3,	//CJK UNIFIED IDEOGRAPH
0x78E5:0xEAA4,	//CJK UNIFIED IDEOGRAPH
0x78EA:0xEAA5,	//CJK UNIFIED IDEOGRAPH
0x78DE:0xEAA6,	//CJK UNIFIED IDEOGRAPH
