//
//    Name:     cp932 to Unicode table
//    Unicode version: 2.0
//    Table version: 2.01
//    Table format:  Format A
//    Date:          04/15/98
//
//    Contact:       Shawn.Steele@microsoft.com
//
//    General notes: none
//
//    Format: Three tab-separated columns
//        Column //2 is the cp932 code (in hex)
//        Column //1 is the Unicode (in hex as 0xXXXX)
//        Column //3 is the Unicode name (follows a comment sign, '//')
//
//    The entries are in cp932 order
//
0x0000:0x00,	//NULL
0x7DF2:0xE36C,	//CJK UNIFIED IDEOGRAPH
0x7DE1:0xE36D,	//CJK UNIFIED IDEOGRAPH
0x7E05:0xE36E,	//CJK UNIFIED IDEOGRAPH
0x7E0A:0xE36F,	//CJK UNIFIED IDEOGRAPH
0x7E23:0xE370,	//CJK UNIFIED IDEOGRAPH
0x7E21:0xE371,	//CJK UNIFIED IDEOGRAPH
0x7E12:0xE372,	//CJK UNIFIED IDEOGRAPH
0x7E31:0xE373,	//CJK UNIFIED IDEOGRAPH
0x7E1F:0xE374,	//CJK UNIFIED IDEOGRAPH
0x7E09:0xE375,	//CJK UNIFIED IDEOGRAPH
0x7E0B:0xE376,	//CJK UNIFIED IDEOGRAPH
0x7E22:0xE377,	//CJK UNIFIED IDEOGRAPH
0x7E46:0xE378,	//CJK UNIFIED IDEOGRAPH
0x7E66:0xE379,	//CJK UNIFIED IDEOGRAPH
0x7E3B:0xE37A,	//CJK UNIFIED IDEOGRAPH
0x7E35:0xE37B,	//CJK UNIFIED IDEOGRAPH
0x7E39:0xE37C,	//CJK UNIFIED IDEOGRAPH
0x7E43:0xE37D,	//CJK UNIFIED IDEOGRAPH
0x7E37:0xE37E,	//CJK UNIFIED IDEOGRAPH
0x7E32:0xE380,	//CJK UNIFIED IDEOGRAPH
0x7E3A:0xE381,	//CJK UNIFIED IDEOGRAPH
0x7E67:0xE382,	//CJK UNIFIED IDEOGRAPH
0x7E5D:0xE383,	//CJK UNIFIED IDEOGRAPH
0x7E56:0xE384,	//CJK UNIFIED IDEOGRAPH
0x7E5E:0xE385,	//CJK UNIFIED IDEOGRAPH
0x7E59:0xE386,	//CJK UNIFIED IDEOGRAPH
0x7E5A:0xE387,	//CJK UNIFIED IDEOGRAPH
0x7E79:0xE388,	//CJK UNIFIED IDEOGRAPH
0x7E6A:0xE389,	//CJK UNIFIED IDEOGRAPH
0x7E69:0xE38A,	//CJK UNIFIED IDEOGRAPH
0x7E7C:0xE38B,	//CJK UNIFIED IDEOGRAPH
0x7E7B:0xE38C,	//CJK UNIFIED IDEOGRAPH
0x7E83:0xE38D,	//CJK UNIFIED IDEOGRAPH
0x7DD5:0xE38E,	//CJK UNIFIED IDEOGRAPH
0x7E7D:0xE38F,	//CJK UNIFIED IDEOGRAPH
0x8FAE:0xE390,	//CJK UNIFIED IDEOGRAPH
0x7E7F:0xE391,	//CJK UNIFIED IDEOGRAPH
0x7E88:0xE392,	//CJK UNIFIED IDEOGRAPH
0x7E89:0xE393,	//CJK UNIFIED IDEOGRAPH
0x7E8C:0xE394,	//CJK UNIFIED IDEOGRAPH
0x7E92:0xE395,	//CJK UNIFIED IDEOGRAPH
0x7E90:0xE396,	//CJK UNIFIED IDEOGRAPH
0x7E93:0xE397,	//CJK UNIFIED IDEOGRAPH
0x7E94:0xE398,	//CJK UNIFIED IDEOGRAPH
0x7E96:0xE399,	//CJK UNIFIED IDEOGRAPH
0x7E8E:0xE39A,	//CJK UNIFIED IDEOGRAPH
0x7E9B:0xE39B,	//CJK UNIFIED IDEOGRAPH
0x7E9C:0xE39C,	//CJK UNIFIED IDEOGRAPH
0x7F38:0xE39D,	//CJK UNIFIED IDEOGRAPH
0x7F3A:0xE39E,	//CJK UNIFIED IDEOGRAPH
0x7F45:0xE39F,	//CJK UNIFIED IDEOGRAPH
0x7F4C:0xE3A0,	//CJK UNIFIED IDEOGRAPH
0x7F4D:0xE3A1,	//CJK UNIFIED IDEOGRAPH
0x7F4E:0xE3A2,	//CJK UNIFIED IDEOGRAPH
0x7F50:0xE3A3,	//CJK UNIFIED IDEOGRAPH
0x7F51:0xE3A4,	//CJK UNIFIED IDEOGRAPH
0x7F55:0xE3A5,	//CJK UNIFIED IDEOGRAPH
0x7F54:0xE3A6,	//CJK UNIFIED IDEOGRAPH
0x7F58:0xE3A7,	//CJK UNIFIED IDEOGRAPH
0x7F5F:0xE3A8,	//CJK UNIFIED IDEOGRAPH
0x7F60:0xE3A9,	//CJK UNIFIED IDEOGRAPH
0x7F68:0xE3AA,	//CJK UNIFIED IDEOGRAPH
0x7F69:0xE3AB,	//CJK UNIFIED IDEOGRAPH
0x7F67:0xE3AC,	//CJK UNIFIED IDEOGRAPH
0x7F78:0xE3AD,	//CJK UNIFIED IDEOGRAPH
0x7F82:0xE3AE,	//CJK UNIFIED IDEOGRAPH
0x7F86:0xE3AF,	//CJK UNIFIED IDEOGRAPH
0x7F83:0xE3B0,	//CJK UNIFIED IDEOGRAPH
0x7F88:0xE3B1,	//CJK UNIFIED IDEOGRAPH
0x7F87:0xE3B2,	//CJK UNIFIED IDEOGRAPH
0x7F8C:0xE3B3,	//CJK UNIFIED IDEOGRAPH
0x7F94:0xE3B4,	//CJK UNIFIED IDEOGRAPH
0x7F9E:0xE3B5,	//CJK UNIFIED IDEOGRAPH
0x7F9D:0xE3B6,	//CJK UNIFIED IDEOGRAPH
0x7F9A:0xE3B7,	//CJK UNIFIED IDEOGRAPH
0x7FA3:0xE3B8,	//CJK UNIFIED IDEOGRAPH
0x7FAF:0xE3B9,	//CJK UNIFIED IDEOGRAPH
0x7FB2:0xE3BA,	//CJK UNIFIED IDEOGRAPH
0x7FB9:0xE3BB,	//CJK UNIFIED IDEOGRAPH
0x7FAE:0xE3BC,	//CJK UNIFIED IDEOGRAPH
0x7FB6:0xE3BD,	//CJK UNIFIED IDEOGRAPH
0x7FB8:0xE3BE,	//CJK UNIFIED IDEOGRAPH
0x8B71:0xE3BF,	//CJK UNIFIED IDEOGRAPH
0x7FC5:0xE3C0,	//CJK UNIFIED IDEOGRAPH
0x7FC6:0xE3C1,	//CJK UNIFIED IDEOGRAPH
0x7FCA:0xE3C2,	//CJK UNIFIED IDEOGRAPH
0x7FD5:0xE3C3,	//CJK UNIFIED IDEOGRAPH
0x7FD4:0xE3C4,	//CJK UNIFIED IDEOGRAPH
0x7FE1:0xE3C5,	//CJK UNIFIED IDEOGRAPH
0x7FE6:0xE3C6,	//CJK UNIFIED IDEOGRAPH
0x7FE9:0xE3C7,	//CJK UNIFIED IDEOGRAPH
0x7FF3:0xE3C8,	//CJK UNIFIED IDEOGRAPH
0x7FF9:0xE3C9,	//CJK UNIFIED IDEOGRAPH
0x98DC:0xE3CA,	//CJK UNIFIED IDEOGRAPH
0x8006:0xE3CB,	//CJK UNIFIED IDEOGRAPH
0x8004:0xE3CC,	//CJK UNIFIED IDEOGRAPH
0x800B:0xE3CD,	//CJK UNIFIED IDEOGRAPH
0x8012:0xE3CE,	//CJK UNIFIED IDEOGRAPH
0x8018:0xE3CF,	//CJK UNIFIED IDEOGRAPH
0x8019:0xE3D0,	//CJK UNIFIED IDEOGRAPH
0x801C:0xE3D1,	//CJK UNIFIED IDEOGRAPH
0x8021:0xE3D2,	//CJK UNIFIED IDEOGRAPH
0x8028:0xE3D3,	//CJK UNIFIED IDEOGRAPH
0x803F:0xE3D4,	//CJK UNIFIED IDEOGRAPH
0x803B:0xE3D5,	//CJK UNIFIED IDEOGRAPH
0x804A:0xE3D6,	//CJK UNIFIED IDEOGRAPH
0x8046:0xE3D7,	//CJK UNIFIED IDEOGRAPH
0x8052:0xE3D8,	//CJK UNIFIED IDEOGRAPH
0x8058:0xE3D9,	//CJK UNIFIED IDEOGRAPH
0x805A:0xE3DA,	//CJK UNIFIED IDEOGRAPH
0x805F:0xE3DB,	//CJK UNIFIED IDEOGRAPH
0x8062:0xE3DC,	//CJK UNIFIED IDEOGRAPH
0x8068:0xE3DD,	//CJK UNIFIED IDEOGRAPH
0x8073:0xE3DE,	//CJK UNIFIED IDEOGRAPH
0x8072:0xE3DF,	//CJK UNIFIED IDEOGRAPH
0x8070:0xE3E0,	//CJK UNIFIED IDEOGRAPH
0x8076:0xE3E1,	//CJK UNIFIED IDEOGRAPH
0x8079:0xE3E2,	//CJK UNIFIED IDEOGRAPH
0x807D:0xE3E3,	//CJK UNIFIED IDEOGRAPH
0x807F:0xE3E4,	//CJK UNIFIED IDEOGRAPH
0x8084:0xE3E5,	//CJK UNIFIED IDEOGRAPH
0x8086:0xE3E6,	//CJK UNIFIED IDEOGRAPH
0x8085:0xE3E7,	//CJK UNIFIED IDEOGRAPH
0x809B:0xE3E8,	//CJK UNIFIED IDEOGRAPH
0x8093:0xE3E9,	//CJK UNIFIED IDEOGRAPH
0x809A:0xE3EA,	//CJK UNIFIED IDEOGRAPH
0x80AD:0xE3EB,	//CJK UNIFIED IDEOGRAPH
0x5190:0xE3EC,	//CJK UNIFIED IDEOGRAPH
0x80AC:0xE3ED,	//CJK UNIFIED IDEOGRAPH
0x80DB:0xE3EE,	//CJK UNIFIED IDEOGRAPH
0x80E5:0xE3EF,	//CJK UNIFIED IDEOGRAPH
0x80D9:0xE3F0,	//CJK UNIFIED IDEOGRAPH
0x80DD:0xE3F1,	//CJK UNIFIED IDEOGRAPH
0x80C4:0xE3F2,	//CJK UNIFIED IDEOGRAPH
0x80DA:0xE3F3,	//CJK UNIFIED IDEOGRAPH
0x80D6:0xE3F4,	//CJK UNIFIED IDEOGRAPH
0x8109:0xE3F5,	//CJK UNIFIED IDEOGRAPH
0x80EF:0xE3F6,	//CJK UNIFIED IDEOGRAPH
0x80F1:0xE3F7,	//CJK UNIFIED IDEOGRAPH
0x811B:0xE3F8,	//CJK UNIFIED IDEOGRAPH
0x8129:0xE3F9,	//CJK UNIFIED IDEOGRAPH
0x8123:0xE3FA,	//CJK UNIFIED IDEOGRAPH
0x812F:0xE3FB,	//CJK UNIFIED IDEOGRAPH
0x814B:0xE3FC,	//CJK UNIFIED IDEOGRAPH
0x968B:0xE440,	//CJK UNIFIED IDEOGRAPH
0x8146:0xE441,	//CJK UNIFIED IDEOGRAPH
0x813E:0xE442,	//CJK UNIFIED IDEOGRAPH
0x8153:0xE443,	//CJK UNIFIED IDEOGRAPH
0x8151:0xE444,	//CJK UNIFIED IDEOGRAPH
0x80FC:0xE445,	//CJK UNIFIED IDEOGRAPH
0x8171:0xE446,	//CJK UNIFIED IDEOGRAPH
0x816E:0xE447,	//CJK UNIFIED IDEOGRAPH
0x8165:0xE448,	//CJK UNIFIED IDEOGRAPH
0x8166:0xE449,	//CJK UNIFIED IDEOGRAPH
0x8174:0xE44A,	//CJK UNIFIED IDEOGRAPH
0x8183:0xE44B,	//CJK UNIFIED IDEOGRAPH
0x8188:0xE44C,	//CJK UNIFIED IDEOGRAPH
0x818A:0xE44D,	//CJK UNIFIED IDEOGRAPH
0x8180:0xE44E,	//CJK UNIFIED IDEOGRAPH
0x8182:0xE44F,	//CJK UNIFIED IDEOGRAPH
0x81A0:0xE450,	//CJK UNIFIED IDEOGRAPH
0x8195:0xE451,	//CJK UNIFIED IDEOGRAPH
0x81A4:0xE452,	//CJK UNIFIED IDEOGRAPH
0x81A3:0xE453,	//CJK UNIFIED IDEOGRAPH
0x815F:0xE454,	//CJK UNIFIED IDEOGRAPH
0x8193:0xE455,	//CJK UNIFIED IDEOGRAPH
0x81A9:0xE456,	//CJK UNIFIED IDEOGRAPH
0x81B0:0xE457,	//CJK UNIFIED IDEOGRAPH
0x81B5:0xE458,	//CJK UNIFIED IDEOGRAPH
0x81BE:0xE459,	//CJK UNIFIED IDEOGRAPH
0x81B8:0xE45A,	//CJK UNIFIED IDEOGRAPH
0x81BD:0xE45B,	//CJK UNIFIED IDEOGRAPH
0x81C0:0xE45C,	//CJK UNIFIED IDEOGRAPH
0x81C2:0xE45D,	//CJK UNIFIED IDEOGRAPH
0x81BA:0xE45E,	//CJK UNIFIED IDEOGRAPH
0x81C9:0xE45F,	//CJK UNIFIED IDEOGRAPH
0x81CD:0xE460,	//CJK UNIFIED IDEOGRAPH
0x81D1:0xE461,	//CJK UNIFIED IDEOGRAPH
0x81D9:0xE462,	//CJK UNIFIED IDEOGRAPH
0x81D8:0xE463,	//CJK UNIFIED IDEOGRAPH
0x81C8:0xE464,	//CJK UNIFIED IDEOGRAPH
0x81DA:0xE465,	//CJK UNIFIED IDEOGRAPH
0x81DF:0xE466,	//CJK UNIFIED IDEOGRAPH
0x81E0:0xE467,	//CJK UNIFIED IDEOGRAPH
0x81E7:0xE468,	//CJK UNIFIED IDEOGRAPH
0x81FA:0xE469,	//CJK UNIFIED IDEOGRAPH
0x81FB:0xE46A,	//CJK UNIFIED IDEOGRAPH
0x81FE:0xE46B,	//CJK UNIFIED IDEOGRAPH
0x8201:0xE46C,	//CJK UNIFIED IDEOGRAPH
0x8202:0xE46D,	//CJK UNIFIED IDEOGRAPH
0x8205:0xE46E,	//CJK UNIFIED IDEOGRAPH
0x8207:0xE46F,	//CJK UNIFIED IDEOGRAPH
0x820A:0xE470,	//CJK UNIFIED IDEOGRAPH
0x820D:0xE471,	//CJK UNIFIED IDEOGRAPH
0x8210:0xE472,	//CJK UNIFIED IDEOGRAPH
0x8216:0xE473,	//CJK UNIFIED IDEOGRAPH
0x8229:0xE474,	//CJK UNIFIED IDEOGRAPH
0x822B:0xE475,	//CJK UNIFIED IDEOGRAPH
0x8238:0xE476,	//CJK UNIFIED IDEOGRAPH
0x8233:0xE477,	//CJK UNIFIED IDEOGRAPH
0x8240:0xE478,	//CJK UNIFIED IDEOGRAPH
0x8259:0xE479,	//CJK UNIFIED IDEOGRAPH
0x8258:0xE47A,	//CJK UNIFIED IDEOGRAPH
0x825D:0xE47B,	//CJK UNIFIED IDEOGRAPH
0x825A:0xE47C,	//CJK UNIFIED IDEOGRAPH
0x825F:0xE47D,	//CJK UNIFIED IDEOGRAPH
0x8264:0xE47E,	//CJK UNIFIED IDEOGRAPH
0x8262:0xE480,	//CJK UNIFIED IDEOGRAPH
0x8268:0xE481,	//CJK UNIFIED IDEOGRAPH
0x826A:0xE482,	//CJK UNIFIED IDEOGRAPH
0x826B:0xE483,	//CJK UNIFIED IDEOGRAPH
0x822E:0xE484,	//CJK UNIFIED IDEOGRAPH
0x8271:0xE485,	//CJK UNIFIED IDEOGRAPH
0x8277:0xE486,	//CJK UNIFIED IDEOGRAPH
0x8278:0xE487,	//CJK UNIFIED IDEOGRAPH
0x827E:0xE488,	//CJK UNIFIED IDEOGRAPH
0x828D:0xE489,	//CJK UNIFIED IDEOGRAPH
0x8292:0xE48A,	//CJK UNIFIED IDEOGRAPH
0x82AB:0xE48B,	//CJK UNIFIED IDEOGRAPH
0x829F:0xE48C,	//CJK UNIFIED IDEOGRAPH
0x82BB:0xE48D,	//CJK UNIFIED IDEOGRAPH
0x82AC:0xE48E,	//CJK UNIFIED IDEOGRAPH
0x82E1:0xE48F,	//CJK UNIFIED IDEOGRAPH
0x82E3:0xE490,	//CJK UNIFIED IDEOGRAPH
0x82DF:0xE491,	//CJK UNIFIED IDEOGRAPH
0x82D2:0xE492,	//CJK UNIFIED IDEOGRAPH
0x82F4:0xE493,	//CJK UNIFIED IDEOGRAPH
0x82F3:0xE494,	//CJK UNIFIED IDEOGRAPH
0x82FA:0xE495,	//CJK UNIFIED IDEOGRAPH
0x8393:0xE496,	//CJK UNIFIED IDEOGRAPH
0x8303:0xE497,	//CJK UNIFIED IDEOGRAPH
0x82FB:0xE498,	//CJK UNIFIED IDEOGRAPH
0x82F9:0xE499,	//CJK UNIFIED IDEOGRAPH
0x82DE:0xE49A,	//CJK UNIFIED IDEOGRAPH
0x8306:0xE49B,	//CJK UNIFIED IDEOGRAPH
0x82DC:0xE49C,	//CJK UNIFIED IDEOGRAPH
0x8309:0xE49D,	//CJK UNIFIED IDEOGRAPH
0x82D9:0xE49E,	//CJK UNIFIED IDEOGRAPH
0x8335:0xE49F,	//CJK UNIFIED IDEOGRAPH
0x8334:0xE4A0,	//CJK UNIFIED IDEOGRAPH
0x8316:0xE4A1,	//CJK UNIFIED IDEOGRAPH
0x8332:0xE4A2,	//CJK UNIFIED IDEOGRAPH
0x8331:0xE4A3,	//CJK UNIFIED IDEOGRAPH
0x8340:0xE4A4,	//CJK UNIFIED IDEOGRAPH
0x8339:0xE4A5,	//CJK UNIFIED IDEOGRAPH
0x8350:0xE4A6,	//CJK UNIFIED IDEOGRAPH
0x8345:0xE4A7,	//CJK UNIFIED IDEOGRAPH
0x832F:0xE4A8,	//CJK UNIFIED IDEOGRAPH
0x832B:0xE4A9,	//CJK UNIFIED IDEOGRAPH
0x8317:0xE4AA,	//CJK UNIFIED IDEOGRAPH
0x8318:0xE4AB,	//CJK UNIFIED IDEOGRAPH
0x8385:0xE4AC,	//CJK UNIFIED IDEOGRAPH
0x839A:0xE4AD,	//CJK UNIFIED IDEOGRAPH
0x83AA:0xE4AE,	//CJK UNIFIED IDEOGRAPH
0x839F:0xE4AF,	//CJK UNIFIED IDEOGRAPH
0x83A2:0xE4B0,	//CJK UNIFIED IDEOGRAPH
0x8396:0xE4B1,	//CJK UNIFIED IDEOGRAPH
0x8323:0xE4B2,	//CJK UNIFIED IDEOGRAPH
0x838E:0xE4B3,	//CJK UNIFIED IDEOGRAPH
0x8387:0xE4B4,	//CJK UNIFIED IDEOGRAPH
0x838A:0xE4B5,	//CJK UNIFIED IDEOGRAPH
0x837C:0xE4B6,	//CJK UNIFIED IDEOGRAPH
0x83B5:0xE4B7,	//CJK UNIFIED IDEOGRAPH
0x8373:0xE4B8,	//CJK UNIFIED IDEOGRAPH
0x8375:0xE4B9,	//CJK UNIFIED IDEOGRAPH
0x83A0:0xE4BA,	//CJK UNIFIED IDEOGRAPH
0x8389:0xE4BB,	//CJK UNIFIED IDEOGRAPH
0x83A8:0xE4BC,	//CJK UNIFIED IDEOGRAPH
0x83F4:0xE4BD,	//CJK UNIFIED IDEOGRAPH
0x8413:0xE4BE,	//CJK UNIFIED IDEOGRAPH
0x83EB:0xE4BF,	//CJK UNIFIED IDEOGRAPH
0x83CE:0xE4C0,	//CJK UNIFIED IDEOGRAPH
0x83FD:0xE4C1,	//CJK UNIFIED IDEOGRAPH
0x8403:0xE4C2,	//CJK UNIFIED IDEOGRAPH
0x83D8:0xE4C3,	//CJK UNIFIED IDEOGRAPH
0x840B:0xE4C4,	//CJK UNIFIED IDEOGRAPH
0x83C1:0xE4C5,	//CJK UNIFIED IDEOGRAPH
0x83F7:0xE4C6,	//CJK UNIFIED IDEOGRAPH
0x8407:0xE4C7,	//CJK UNIFIED IDEOGRAPH
0x83E0:0xE4C8,	//CJK UNIFIED IDEOGRAPH
0x83F2:0xE4C9,	//CJK UNIFIED IDEOGRAPH
0x840D:0xE4CA,	//CJK UNIFIED IDEOGRAPH
0x8422:0xE4CB,	//CJK UNIFIED IDEOGRAPH
0x8420:0xE4CC,	//CJK UNIFIED IDEOGRAPH
0x83BD:0xE4CD,	//CJK UNIFIED IDEOGRAPH
0x8438:0xE4CE,	//CJK UNIFIED IDEOGRAPH
0x8506:0xE4CF,	//CJK UNIFIED IDEOGRAPH
0x83FB:0xE4D0,	//CJK UNIFIED IDEOGRAPH
0x846D:0xE4D1,	//CJK UNIFIED IDEOGRAPH
0x842A:0xE4D2,	//CJK UNIFIED IDEOGRAPH
0x843C:0xE4D3,	//CJK UNIFIED IDEOGRAPH
0x855A:0xE4D4,	//CJK UNIFIED IDEOGRAPH
0x8484:0xE4D5,	//CJK UNIFIED IDEOGRAPH
0x8477:0xE4D6,	//CJK UNIFIED IDEOGRAPH
0x846B:0xE4D7,	//CJK UNIFIED IDEOGRAPH
0x84AD:0xE4D8,	//CJK UNIFIED IDEOGRAPH
0x846E:0xE4D9,	//CJK UNIFIED IDEOGRAPH
0x8482:0xE4DA,	//CJK UNIFIED IDEOGRAPH
0x8469:0xE4DB,	//CJK UNIFIED IDEOGRAPH
0x8446:0xE4DC,	//CJK UNIFIED IDEOGRAPH
0x842C:0xE4DD,	//CJK UNIFIED IDEOGRAPH
0x846F:0xE4DE,	//CJK UNIFIED IDEOGRAPH
0x8479:0xE4DF,	//CJK UNIFIED IDEOGRAPH
0x8435:0xE4E0,	//CJK UNIFIED IDEOGRAPH
0x84CA:0xE4E1,	//CJK UNIFIED IDEOGRAPH
0x8462:0xE4E2,	//CJK UNIFIED IDEOGRAPH
0x84B9:0xE4E3,	//CJK UNIFIED IDEOGRAPH
0x84BF:0xE4E4,	//CJK UNIFIED IDEOGRAPH
0x849F:0xE4E5,	//CJK UNIFIED IDEOGRAPH
0x84D9:0xE4E6,	//CJK UNIFIED IDEOGRAPH
0x84CD:0xE4E7,	//CJK UNIFIED IDEOGRAPH
0x84BB:0xE4E8,	//CJK UNIFIED IDEOGRAPH
0x84DA:0xE4E9,	//CJK UNIFIED IDEOGRAPH
0x84D0:0xE4EA,	//CJK UNIFIED IDEOGRAPH
0x84C1:0xE4EB,	//CJK UNIFIED IDEOGRAPH
0x84C6:0xE4EC,	//CJK UNIFIED IDEOGRAPH
0x84D6:0xE4ED,	//CJK UNIFIED IDEOGRAPH
0x84A1:0xE4EE,	//CJK UNIFIED IDEOGRAPH
0x8521:0xE4EF,	//CJK UNIFIED IDEOGRAPH
0x84FF:0xE4F0,	//CJK UNIFIED IDEOGRAPH
0x84F4:0xE4F1,	//CJK UNIFIED IDEOGRAPH
0x8517:0xE4F2,	//CJK UNIFIED IDEOGRAPH
0x8518:0xE4F3,	//CJK UNIFIED IDEOGRAPH
0x852C:0xE4F4,	//CJK UNIFIED IDEOGRAPH
0x851F:0xE4F5,	//CJK UNIFIED IDEOGRAPH
0x8515:0xE4F6,	//CJK UNIFIED IDEOGRAPH
0x8514:0xE4F7,	//CJK UNIFIED IDEOGRAPH
0x84FC:0xE4F8,	//CJK UNIFIED IDEOGRAPH
0x8540:0xE4F9,	//CJK UNIFIED IDEOGRAPH
0x8563:0xE4FA,	//CJK UNIFIED IDEOGRAPH
0x8558:0xE4FB,	//CJK UNIFIED IDEOGRAPH
0x8548:0xE4FC,	//CJK UNIFIED IDEOGRAPH
0x8541:0xE540,	//CJK UNIFIED IDEOGRAPH
0x8602:0xE541,	//CJK UNIFIED IDEOGRAPH
0x854B:0xE542,	//CJK UNIFIED IDEOGRAPH
0x8555:0xE543,	//CJK UNIFIED IDEOGRAPH
0x8580:0xE544,	//CJK UNIFIED IDEOGRAPH
0x85A4:0xE545,	//CJK UNIFIED IDEOGRAPH
0x8588:0xE546,	//CJK UNIFIED IDEOGRAPH
0x8591:0xE547,	//CJK UNIFIED IDEOGRAPH
0x858A:0xE548,	//CJK UNIFIED IDEOGRAPH
0x85A8:0xE549,	//CJK UNIFIED IDEOGRAPH
0x856D:0xE54A,	//CJK UNIFIED IDEOGRAPH
0x8594:0xE54B,	//CJK UNIFIED IDEOGRAPH
0x859B:0xE54C,	//CJK UNIFIED IDEOGRAPH
0x85EA:0xE54D,	//CJK UNIFIED IDEOGRAPH
0x8587:0xE54E,	//CJK UNIFIED IDEOGRAPH
0x859C:0xE54F,	//CJK UNIFIED IDEOGRAPH
0x8577:0xE550,	//CJK UNIFIED IDEOGRAPH
0x857E:0xE551,	//CJK UNIFIED IDEOGRAPH
0x8590:0xE552,	//CJK UNIFIED IDEOGRAPH
0x85C9:0xE553,	//CJK UNIFIED IDEOGRAPH
0x85BA:0xE554,	//CJK UNIFIED IDEOGRAPH
0x85CF:0xE555,	//CJK UNIFIED IDEOGRAPH
0x85B9:0xE556,	//CJK UNIFIED IDEOGRAPH
0x85D0:0xE557,	//CJK UNIFIED IDEOGRAPH
0x85D5:0xE558,	//CJK UNIFIED IDEOGRAPH
0x85DD:0xE559,	//CJK UNIFIED IDEOGRAPH
0x85E5:0xE55A,	//CJK UNIFIED IDEOGRAPH
0x85DC:0xE55B,	//CJK UNIFIED IDEOGRAPH
0x85F9:0xE55C,	//CJK UNIFIED IDEOGRAPH
0x860A:0xE55D,	//CJK UNIFIED IDEOGRAPH
0x8613:0xE55E,	//CJK UNIFIED IDEOGRAPH
0x860B:0xE55F,	//CJK UNIFIED IDEOGRAPH
0x85FE:0xE560,	//CJK UNIFIED IDEOGRAPH
0x85FA:0xE561,	//CJK UNIFIED IDEOGRAPH
0x8606:0xE562,	//CJK UNIFIED IDEOGRAPH
0x8622:0xE563,	//CJK UNIFIED IDEOGRAPH
0x861A:0xE564,	//CJK UNIFIED IDEOGRAPH
0x8630:0xE565,	//CJK UNIFIED IDEOGRAPH
0x863F:0xE566,	//CJK UNIFIED IDEOGRAPH
0x864D:0xE567,	//CJK UNIFIED IDEOGRAPH
0x4E55:0xE568,	//CJK UNIFIED IDEOGRAPH
0x8654:0xE569,	//CJK UNIFIED IDEOGRAPH
0x865F:0xE56A,	//CJK UNIFIED IDEOGRAPH
0x8667:0xE56B,	//CJK UNIFIED IDEOGRAPH
0x8671:0xE56C,	//CJK UNIFIED IDEOGRAPH
0x8693:0xE56D,	//CJK UNIFIED IDEOGRAPH
0x86A3:0xE56E,	//CJK UNIFIED IDEOGRAPH
0x86A9:0xE56F,	//CJK UNIFIED IDEOGRAPH
0x86AA:0xE570,	//CJK UNIFIED IDEOGRAPH
0x868B:0xE571,	//CJK UNIFIED IDEOGRAPH
0x868C:0xE572,	//CJK UNIFIED IDEOGRAPH
0x86B6:0xE573,	//CJK UNIFIED IDEOGRAPH
0x86AF:0xE574,	//CJK UNIFIED IDEOGRAPH
0x86C4:0xE575,	//CJK UNIFIED IDEOGRAPH
0x86C6:0xE576,	//CJK UNIFIED IDEOGRAPH
0x86B0:0xE577,	//CJK UNIFIED IDEOGRAPH
0x86C9:0xE578,	//CJK UNIFIED IDEOGRAPH
0x8823:0xE579,	//CJK UNIFIED IDEOGRAPH
0x86AB:0xE57A,	//CJK UNIFIED IDEOGRAPH
0x86D4:0xE57B,	//CJK UNIFIED IDEOGRAPH
0x86DE:0xE57C,	//CJK UNIFIED IDEOGRAPH
0x86E9:0xE57D,	//CJK UNIFIED IDEOGRAPH
0x86EC:0xE57E,	//CJK UNIFIED IDEOGRAPH
0x86DF:0xE580,	//CJK UNIFIED IDEOGRAPH
0x86DB:0xE581,	//CJK UNIFIED IDEOGRAPH
0x86EF:0xE582,	//CJK UNIFIED IDEOGRAPH
0x8712:0xE583,	//CJK UNIFIED IDEOGRAPH
0x8706:0xE584,	//CJK UNIFIED IDEOGRAPH
0x8708:0xE585,	//CJK UNIFIED IDEOGRAPH
0x8700:0xE586,	//CJK UNIFIED IDEOGRAPH
0x8703:0xE587,	//CJK UNIFIED IDEOGRAPH
0x86FB:0xE588,	//CJK UNIFIED IDEOGRAPH
0x8711:0xE589,	//CJK UNIFIED IDEOGRAPH
0x8709:0xE58A,	//CJK UNIFIED IDEOGRAPH
0x870D:0xE58B,	//CJK UNIFIED IDEOGRAPH
0x86F9:0xE58C,	//CJK UNIFIED IDEOGRAPH
0x870A:0xE58D,	//CJK UNIFIED IDEOGRAPH
0x8734:0xE58E,	//CJK UNIFIED IDEOGRAPH
0x873F:0xE58F,	//CJK UNIFIED IDEOGRAPH
0x8737:0xE590,	//CJK UNIFIED IDEOGRAPH
0x873B:0xE591,	//CJK UNIFIED IDEOGRAPH
0x8725:0xE592,	//CJK UNIFIED IDEOGRAPH
0x8729:0xE593,	//CJK UNIFIED IDEOGRAPH
0x871A:0xE594,	//CJK UNIFIED IDEOGRAPH
0x8760:0xE595,	//CJK UNIFIED IDEOGRAPH
0x875F:0xE596,	//CJK UNIFIED IDEOGRAPH
0x8778:0xE597,	//CJK UNIFIED IDEOGRAPH
0x874C:0xE598,	//CJK UNIFIED IDEOGRAPH
0x874E:0xE599,	//CJK UNIFIED IDEOGRAPH
